Employee_ID,Full_Name,Gender,Age,Marital_Status,Number_of_Dependents,State_of_Origin,Education_Level,Department,Job_Title,Job_Level,Employment_Type,Work_Location,Hire_Date,Years_of_Service,Monthly_Salary_NGN,Performance_Rating,Job_Satisfaction_Score,Employee_Engagement_Score,Training_Hours_Per_Year,Overtime_Flag,Absences_Per_Year,Years_Since_Last_Promotion,Attrition
EMP86100,Ife Abiodun,Male,33,Married,2,Abuja,B.Sc/B.A,Human Resources,Learning & Development Officer,Mid,Full-Time,Hybrid,2015-11-03,9.2," 1,311,976 ",Meets Expectations,3,4,24,No,13,1,No
EMP44796,Fatima Obi,Female,25,Single,3,Rivers,B.Sc/B.A,Customer Service,Client Relations Officer,Mid,Full-Time,Hybrid,2012-04-17,12.7," 429,333 ",Exceeds Expectations,4,3,37,Yes,5,1,No
EMP15015,Ife Okafor,Female,32,Married,2,Ogun,B.Sc/B.A,Sales,Business Development Officer,Mid,Part-Time,Hybrid,2013-06-25,11.5," 364,926 ",Below Expectations,,4,26,No,0,0,No
EMP24209,Uche Oduya,Male,34,Married,2,Lagos,PGD,Customer Service,Call Centre Agent,Junior,Contract,Hybrid,2018-02-27,6.8," 679,223 ",Exceeds Expectations,3,4,42,Yes,1,0,No
EMP88194,Amara Adeleke,Female,40,Single,2,Ogun,B.Sc/B.A,Legal & Compliance,Company Secretary,Mid,Full-Time,Hybrid,2015-07-18,9.5," 5,994,950 ",Below Expectations,4,3,7,No,7,0,No
EMP66960,Lawal Okafor,Female,35,Single,3,Lagos,HND,Finance,Financial Analyst,Mid,Contract,On-site,2019-11-15,5.1," 614,621 ",Meets Expectations,2,4,26,No,2,1,No
EMP55310,Dayo Okonkwo,Female,31,Married,2,Abuja,PGD,Technology,Software Engineer,Mid,Contract,Remote,2013-01-08,12," 437,468 ",Meets Expectations,3,4,21,No,1,1,No
EMP51115,Lawal Abiodun,Female,32,Married,0,Lagos,HND,Marketing,Digital Marketing Analyst,Mid,Contract,Remote,2021-07-15,3.5," 494,200 ",Below Expectations,4,1,43,No,12,7,No
EMP67200,Nnamdi Usman,Male,37,Single,3,Rivers,M.Sc/MBA,Technology,DevOps Engineer,Mid,Contract,Hybrid,2022-11-14,2.1," 630,832 ",Unsatisfactory,5,2,24,No,1,0,No
EMP89458,Chidi Hassan,Male,31,Married,0,Kano,B.Sc/B.A,Technology,IT Support,Mid,Full-Time,Hybrid,2014-06-17,10.5," 2,217,174 ",Meets Expectations,3,4,20,Yes,6,2,No
EMP77034,Seun Okonkwo,Male,36,Married,3,Lagos,HND,Sales,Business Development Officer,Mid,Contract,Hybrid,2013-05-28,11.6," 569,185 ",Unsatisfactory,2,2,19,No,1,2,No
EMP25158,Nnamdi Obi,Male,28,Married,2,Oyo,HND,Technology,Data Analyst,Mid,Part-Time,Hybrid,2010-12-09,14.1," 551,924 ",Meets Expectations,5,3,8,No,1,1,No
EMP60489,Chukwu Bello,Male,36,Married,0,Lagos,HND,Sales,Business Development Officer,Mid,Full-Time,On-site,2022-01-10,3," 174,113 ",Meets Expectations,4,2,31,Yes,0,0,No
EMP85575,Zainab Usman,Female,28,Single,4,Abuja,PGD,Human Resources,Learning & Development Officer,Mid,Full-Time,On-site,2010-03-13,14.8," 681,141 ",Meets Expectations,2,5,49,No,12,1,Yes
EMP34915,Ngozi Usman,Male,34,Married,2,Lagos,HND,Technology,Data Analyst,Mid,Full-Time,On-site,2022-10-05,2.2," 566,772 ",Exceptional,2,3,4,No,0,0,Yes
EMP43387,Funmi Obi,Male,32,Single,2,Lagos,M.Sc/MBA,Sales,Business Development Officer,Mid,Part-Time,On-site,2014-10-03,10.2," 686,622 ",Exceeds Expectations,1,2,40,No,2,0,No
EMP15818,Tope Adeyemi,Female,32,Single,4,Oyo,HND,Technology,DevOps Engineer,Mid,Full-Time,On-site,2011-05-19,13.6," 518,494 ",Meets Expectations,5,4,9,Yes,0,4,No
EMP67155,Bola Hassan,Male,30,Single,3,Delta,M.Sc/MBA,Operations,Operations Officer,Mid,Full-Time,On-site,2014-12-23,10," 390,791 ",Exceptional,5,4,31,No,0,7,No
EMP10222,Sade Garba,Male,34,Single,1,Anambra,M.Sc/MBA,Technology,Systems Administrator,Mid,Full-Time,On-site,2023-03-28,1.8," 658,084 ",Exceeds Expectations,2,5,27,No,2,2,No
EMP78147,Tunde Babatunde,Male,35,Married,2,Enugu,M.Sc/MBA,Legal & Compliance,Legal Officer,Mid,Full-Time,On-site,2010-11-14,14.1," 361,072 ",Exceeds Expectations,5,4,16,Yes,0,3,No
EMP80576,Amaka Hassan,Male,34,Single,0,Delta,B.Sc/B.A,Sales,Sales Executive,Executive,Full-Time,Hybrid,2013-04-28,11.7," 442,953 ",Exceptional,3,2,30,No,5,0,Yes
EMP97901,Tunde Olawale,Male,46,Married,2,Lagos,B.Sc/B.A,Sales,Regional Sales Manager,Manager,Full-Time,On-site,2016-03-07,8.8," 652,417 ",Exceeds Expectations,3,5,21,No,4,2,Yes
EMP35826,Nneka Lawal,Female,35,Married,1,Largos,HND,Technology,Software Engineer,Mid,Contract,On-site,2022-08-03,2.4," 1,995,816 ",Exceeds Expectations,5,3,9,No,2,0,No
EMP57740,Uche Nwosu,Male,25,Married,2,Lagos,B.Sc/B.A,Sales,Sales Executive,Executive,Full-Time,On-site,2021-10-07,3.2," 233,211 ",Exceptional,2,5,31,No,7,3,No
EMP66532,Seun Adeyemi,Male,32,Single,3,Lagos,B.Sc/B.A,Sales,Sales Coordinator,Junior,Full-Time,Hybrid,2020-06-25,4.5," 1,997,685 ",Meets Expectations,1,4,13,No,2,2,No
EMP19172,Tope Sule,Female,31,,3,Lagos,M.Sc/MBA,Technology,Data Analyst,Mid,Full-Time,Hybrid,2011-06-23,13.5," 335,777 ",Exceptional,,4,,No,10,10,No
EMP97063,Aisha Usman,Female,24,Single,0,Abuja,M.Sc/MBA,Finance,Accountant,Mid,Full-Time,On-site,2014-06-16,10.5," 543,541 ",Meets Expectations,5,5,4,Yes,10,7,No
EMP53280,Aisha Lawal,Female,22,Married,0,Oyo,M.Sc/MBA,Operations,Supply Chain Analyst,Mid,Full-Time,Hybrid,2015-03-27,9.8," 697,114 ",Meets Expectations,3,4,36,No,1,2,No
EMP91679,Ngozi Chukwuemeka,Female,43,Married,2,Rivers,PGD,Technology,Systems Administrator,Mid,Contract,On-site,2013-02-17,11.9," 2,064,250 ",Meets Expectations,1,2,9,Yes,0,6,No
EMP51146,Nneka Babatunde,Female,34,Married,0,Kano,B.Sc/B.A,Customer Service,Customer Service Representative,Junior,Full-Time,On-site,2015-04-11,9.7," 522,443 ",Meets Expectations,5,5,12,No,0,0,No
EMP26335,Obinna Hassan,Male,35,Single,4,Kaduna,M.Sc/MBA,Human Resources,HR Officer,Mid,Full-Time,On-site,2022-04-05,2.7," 1,498,083 ",Below Expectations,3,4,21,No,12,2,No
EMP49364,Funmi Salami,Male,47,Married,2,Lagos,HND,Engineering,Quality Assurance Engineer,Mid,Full-Time,On-site,2013-11-14,11.1," 452,891 ",Meets Expectations,2,3,5,No,5,0,No
EMP76470,Femi Adeleke,Male,39,Married,4,Lagos,B.Sc/B.A,Human Resources,HR Business Partner,Mid,Full-Time,On-site,2023-03-30,1.8," 486,603 ",Meets Expectations,4,5,20,No,8,1,No
EMP50539,Tope Adeyemi,Female,33,Married,1,Enugu,HND,Operations,Supply Chain Analyst,Mid,Full-Time,Remote,2012-08-23,12.4," 541,315 ",Meets Expectations,,2,42,No,0,2,Yes
EMP97411,Amara Nwachukwu,Female,30,Married,2,Rivers,B.Sc/B.A,Marketing,Digital Marketing Analyst,Mid,Contract,Hybrid,2012-05-26,12.6," 483,384 ",Meets Expectations,1,4,11,Yes,0,0,No
EMP63529,Nnamdi Obi,Female,22,Married,4,Lagos,B.Sc/B.A,Operations,Procurement Officer,Mid,Full-Time,On-site,2023-09-21,1.3," 543,776 ",Meets Expectations,3,2,26,Yes,7,1,No
EMP52754,Musa Chukwuemeka,Male,41,Married,0,Ogun,B.Sc/B.A,Operations,Supply Chain Analyst,Mid,Full-Time,On-site,2010-01-03,15," 294,941 ",Meets Expectations,4,5,32,No,0,5,No
EMP62744,Lawal Garba,Male,22,Single,3,Lagos,M.Sc/MBA,Operations,Logistics Coordinator,Junior,Full-Time,Hybrid,2010-06-30,14.5," 6,664,007 ",Below Expectations,4,3,27,No,0,0,No
EMP48753,Yemi Bello,Female,38,Single,3,Kaduna,M.Sc/MBA,Technology,Data Analyst,Mid,Intern,On-site,2020-08-28,4.3," 576,598 ",Exceptional,2,3,0,No,14,0,No
EMP82668,Tope Olawale,Male,26,Married,2,Abuja,M.Sc/MBA,Human Resources,Learning & Development Officer,Mid,Contract,Hybrid,2012-10-17,12.2," 1,669,417 ",Meets Expectations,3,5,10,No,0,3,No
EMP26684,Ngozi Musa,Female,42,Married,0,Oyo,M.Sc/MBA,Technology,IT Support,Mid,Full-Time,On-site,2023-05-03,1.7," 228,183 ",Unsatisfactory,3,4,33,No,2,0,No
EMP35145,Amaka Oduya,Male,42,Married,2,Anambra,B.Sc/B.A,Customer Service,Client Relations Officer,Mid,Full-Time,On-site,2018-11-06,6.2," 285,275 ",Meets Expectations,5,3,12,Yes,0,1,No
EMP65109,Nnamdi Sule,Female,44,Single,2,Lagos,HND,Sales,Sales Executive,Executive,Full-Time,On-site,2017-05-05,7.7," 358,906 ",Exceeds Expectations,4,1,3,No,0,1,No
EMP97154,Nnamdi Adeyemi,Male,28,Single,1,Kano,B.Sc/B.A,Sales,Sales Executive,Executive,Contract,Hybrid,2020-08-22,4.4," 517,638 ",Meets Expectations,3,3,30,No,3,7,No
EMP59696,Nneka Nwachukwu,Male,22,Married,1,Lagos,B.Sc/B.A,Sales,Sales Executive,Executive,Full-Time,On-site,2018-07-02,6.5," 955,462 ",Meets Expectations,4,2,33,No,5,0,No
EMP98778,Tope Yakubu,Male,47,Married,2,Abuja,B.Sc/B.A,Operations,Logistics Coordinator,Junior,Full-Time,On-site,2021-02-27,3.8," 288,279 ",Below Expectations,5,4,61,Yes,10,4,No
EMP32811,Lawal Olawale,Male,41,Single,3,Enugu,M.Sc/MBA,Legal & Compliance,Compliance Analyst,Mid,Full-Time,On-site,2014-04-25,10.7," 282,667 ",Below Expectations,5,4,35,No,10,2,No
EMP90677,Obinna Adeyemi,Male,38,Single,4,Lagos,B.Sc/B.A,Technology,IT Support,Mid,Full-Time,Hybrid,2023-07-17,1.5," 407,174 ",Meets Expectations,2,3,29,Yes,6,0,No
EMP84594,Ibrahim Hassan,Male,24,Married,2,Ogun,B.Sc/B.A,Human Resources,HR Business Partner,Mid,Full-Time,Remote,2013-01-05,12," 653,943 ",Exceeds Expectations,3,5,9,Yes,7,3,No
EMP49447,Nnamdi Adeyemi,Female,37,Widowed,3,Ogun,PGD,Technology,DevOps Engineer,Mid,Full-Time,On-site,2010-05-03,14.7," 294,406 ",Meets Expectations,2,4,44,Yes,2,1,No
EMP63226,Adaeze Chukwuemeka,Female,37,Married,3,Ogun,B.Sc/B.A,Sales,Sales Coordinator,Junior,Full-Time,On-site,2015-11-26,9.1," 4,980,359 ",Exceeds Expectations,3,4,17,Yes,1,0,Yes
EMP81820,Nnamdi Yakubu,Male,23,Single,2,Ogun,B.Sc/B.A,Technology,DevOps Engineer,Mid,Full-Time,Hybrid,2017-11-10,7.1," 282,614 ",Meets Expectations,4,4,19,Yes,6,1,No
EMP10054,Tope Adeyemi,Male,46,Married,0,Abuja,B.Sc/B.A,Technology,Systems Administrator,Mid,Full-Time,Hybrid,2015-09-16,9.3," 677,406 ",Exceeds Expectations,2,5,24,No,0,4,No
EMP49830,Aisha Hassan,Male,22,Married,3,Oyo,B.Sc/B.A,Engineering,Electrical Engineer,Mid,Full-Time,On-site,2020-02-10,4.9," 679,209 ",Exceeds Expectations,3,1,37,No,8,0,No
EMP47607,Bola Nwosu,Male,26,Married,0,Lagos,HND,Customer Service,Call Centre Agent,Junior,Full-Time,Hybrid,2010-04-14,14.7," 614,206 ",Meets Expectations,3,4,11,Yes,4,3,No
EMP37550,Amara Nwachukwu,Female,38,Single,0,Kaduna,HND,Marketing,Marketing Coordinator,Junior,Full-Time,On-site,2013-04-01,11.8," 311,191 ",Meets Expectations,4,4,7,No,7,5,Yes
EMP66347,Lawal Lawal,Female,34,Single,0,Abuja,HND,Human Resources,Compensation Analyst,Mid,Full-Time,On-site,2011-07-03,13.5," 637,646 ",Below Expectations,3,5,16,Yes,1,1,No
EMP86020,Ngozi Lawal,Male,23,Single,0,Rivers,B.Sc/B.A,Operations,Supply Chain Analyst,Mid,Full-Time,On-site,2020-02-07,4.9," 293,735 ",Below Expectations,3,4,37,No,2,0,No
EMP89517,Nneka Yakubu,Male,29,Married,2,Anambra,B.Sc/B.A,Marketing,Marketing Coordinator,Junior,Part-Time,Hybrid,2022-09-27,2.3," 591,808 ",Below Expectations,3,5,35,No,4,1,No
EMP95814,Amaka Chukwuemeka,Female,32,Single,3,Lagos,B.Sc/B.A,Customer Service,Client Relations Officer,Mid,Part-Time,Hybrid,2015-09-11,9.3," 318,941 ",Meets Expectations,3,3,17,No,4,2,No
EMP52238,Lawal Adeleke,Female,25,Single,0,Lagos,PGD,Human Resources,Recruitment Specialist,Mid,Full-Time,On-site,2022-09-28,2.3," 592,697 ",Meets Expectations,2,5,30,No,5,0,Yes
EMP70947,Tunde Sule,Female,27,Single,1,Lagos,B.Sc/B.A,Operations,Supply Chain Analyst,Mid,Full-Time,On-site,2013-10-06,11.2," 593,938 ",Exceeds Expectations,4,4,12,Yes,15,0,Yes
EMP67906,Ibrahim Obi,Male,24,Married,1,Lagos,HND,Technology,DevOps Engineer,Mid,Full-Time,Remote,2011-11-16,13.1," 536,229 ",Exceptional,3,3,24,No,0,1,No
EMP67955,Tunde Lawal,Female,40,Married,0,Abuja,B.Sc/B.A,Finance,Treasury Officer,Mid,Full-Time,Hybrid,2013-02-06,11.9," 550,841 ",Below Expectations,2,4,36,Yes,1,1,No
EMP98556,Ife Okafor,Male,28,Married,2,Ogun,B.Sc/B.A,Sales,Account Manager,Manager,Full-Time,On-site,2017-05-22,7.6," 429,503 ",Exceptional,5,4,16,No,1,0,No
EMP38011,Zainab Abiodun,Male,35,Divorced,3,Kaduna,PGD,Finance,Accountant,Mid,Intern,On-site,2012-01-10,13," 1,249,397 ",Exceptional,3,5,24,Yes,0,0,No
EMP77001,Chioma Musa,Female,33,Married,2,Abuja,PGD,Operations,Procurement Officer,Mid,Full-Time,Hybrid,2022-08-07,2.4," 841,475 ",Exceeds Expectations,4,2,26,No,3,2,No
EMP72022,Hauwa Yakubu,Female,24,Married,2,Anambra,B.Sc/B.A,Operations,Operations Manager,Manager,Full-Time,On-site,2012-08-27,12.3," 429,191 ",Meets Expectations,4,3,33,No,13,0,No
EMP32242,Nnamdi Okafor,Male,42,Married,3,Lagos,B.Sc/B.A,Marketing,Brand Manager,Manager,Full-Time,On-site,2012-11-02,12.2," 647,658 ",Unsatisfactory,4,4,36,No,1,0,No
EMP96357,Femi Yakubu,Male,41,Single,3,Enugu,HND,Customer Service,Call Centre Agent,Junior,Full-Time,On-site,2013-02-14,11.9," 2,269,149 ",Unsatisfactory,3,2,27,No,0,0,Yes
EMP21115,Ife Nwosu,Male,32,Married,2,Ogun,B.Sc/B.A,Technology,DevOps Engineer,Mid,Contract,On-site,2013-03-31,11.8," 285,211 ",Meets Expectations,5,3,27,Yes,4,2,No
EMP47197,Nneka Abiodun,Female,32,Single,0,Abuja,B.Sc/B.A,Finance,Financial Analyst,Mid,Full-Time,Hybrid,2012-05-12,12.6," 7,401,560 ",Below Expectations,2,5,23,No,1,1,No
EMP77562,Adaeze Sule,Male,33,Married,3,Lagos,B.Sc/B.A,Technology,Software Engineer,Mid,Full-Time,Remote,2011-06-04,13.6," 303,161 ",Exceeds Expectations,4,3,29,Yes,0,2,Yes
EMP97013,Biodun Chukwuemeka,Male,33,Married,1,Anambra,B.Sc/B.A,Technology,Software Engineer,Mid,Full-Time,Remote,2020-11-21,4.1," 368,435 ",Meets Expectations,2,3,21,Yes,5,6,No
EMP92961,Funmi Okafor,Female,22,Married,3,Kano,HND,Human Resources,HR Officer,Mid,Full-Time,Remote,2017-11-18,7.1," 364,899 ",Exceeds Expectations,2,4,18,Yes,5,0,No
EMP91168,Biodun Adeleke,Female,46,Married,1,Enugu,PGD,Sales,Sales Executive,Executive,Full-Time,On-site,2018-02-19,6.9," 1,251,547 ",Meets Expectations,2,3,40,Yes,1,3,No
EMP53934,Nneka Usman,Female,36,Single,2,Ogun,PGD,Technology,DevOps Engineer,Mid,Full-Time,Hybrid,2022-11-16,2.1," 517,100 ",Below Expectations,3,4,30,No,1,0,Yes
EMP22241,Kemi Garba,Male,27,Divorced,0,Oyo,B.Sc/B.A,Finance,Auditor,Mid,Part-Time,Remote,2012-08-04,12.4," 447,294 ",Meets Expectations,4,5,14,No,2,3,No
EMP40785,Ngozi Adeyemi,Female,45,Married,2,Ogun,B.Sc/B.A,Finance,Accountant,Mid,Full-Time,On-site,2013-06-13,11.6," 602,151 ",Exceeds Expectations,5,4,35,Yes,12,4,No
EMP98185,Dayo Nwachukwu,Female,37,Single,4,Abuja,HND,Customer Service,Client Relations Officer,Mid,Full-Time,Remote,2019-06-09,5.6," 681,549 ",Exceptional,4,5,29,Yes,3,0,No
EMP50688,Chukwu Yakubu,Female,43,Widowed,0,Abuja,M.Sc/MBA,Sales,Business Development Officer,Mid,Contract,Hybrid,2017-02-17,7.9," 3,004,408 ",Unsatisfactory,4,3,32,No,2,0,Yes
EMP39445,Tunde Obi,Female,38,Married,3,Abuja,HND,Sales,Regional Sales Manager,Manager,Full-Time,On-site,2017-07-11,7.5," 692,324 ",Exceeds Expectations,4,3,21,No,3,0,No
EMP36101,Sade Okafor,Male,39,Single,1,Lagos,HND,Marketing,Marketing Coordinator,Junior,Full-Time,On-site,2012-04-13,12.7," 479,001 ",Below Expectations,5,1,20,Yes,6,1,No
EMP29314,Nnamdi Adeyemi,Female,24,Married,4,Abuja,HND,Marketing,Brand Manager,Manager,Contract,Remote,2013-10-09,11.2," 7,209,693 ",Meets Expectations,5,4,32,Yes,2,1,No
EMP13202,Ife Salami,Female,37,Married,3,Delta,HND,Customer Service,Call Centre Agent,Junior,Full-Time,On-site,2011-05-03,13.7," 542,053 ",Exceptional,5,5,26,Yes,6,0,No
EMP16058,Nneka Salami,Female,31,Divorced,4,Abuja,B.Sc/B.A,Operations,Operations Manager,Manager,Full-Time,Hybrid,2017-08-15,7.4," 6,868,942 ",Below Expectations,3,4,23,No,2,0,No
EMP42093,Funmi Usman,Female,39,Single,0,Anambra,B.Sc/B.A,Technology,Data Analyst,Mid,Full-Time,On-site,2011-06-23,13.5," 424,685 ",Exceeds Expectations,3,5,23,No,5,1,No
EMP72278,Chioma Eze,Male,25,Single,2,Oyo,B.Sc/B.A,Sales,Regional Sales Manager,Manager,Full-Time,Remote,2023-09-20,1.3," 557,458 ",Meets Expectations,5,3,33,No,0,0,No
EMP90121,Chidi Abiodun,Female,37,Single,0,Abuja,M.Sc/MBA,Marketing,Brand Manager,Manager,Full-Time,On-site,2018-05-21,6.6," 833,681 ",Exceptional,5,1,11,No,6,2,No
EMP19546,Tunde Nwosu,Female,31,Married,0,Oyo,B.Sc/B.A,Operations,Logistics Coordinator,Junior,Intern,Hybrid,2020-09-16,4.3," 528,155 ",Meets Expectations,5,3,16,Yes,1,1,No
EMP69693,Funmi Oduya,Male,22,Married,4,Oyo,PGD,Technology,Systems Administrator,Mid,Full-Time,On-site,2021-01-03,4," 672,041 ",Exceptional,1,4,30,Yes,7,3,No
EMP64322,Zainab Adeleke,Male,37,,0,Ogun,B.Sc/B.A,Finance,Auditor,Mid,Full-Time,On-site,2022-01-19,2.9," 488,171 ",Meets Expectations,,3,,Yes,1,1,No
EMP92545,Chioma Usman,Female,38,Married,0,Lagos,B.Sc/B.A,Customer Service,Customer Success Manager,Manager,Full-Time,On-site,2011-01-16,14," 438,121 ",Below Expectations,2,5,24,Yes,0,1,No
EMP85455,Kemi Garba,Male,35,Married,3,Kaduna,M.Sc/MBA,Engineering,Civil Engineer,Mid,Part-Time,On-site,2017-07-03,7.5," 677,654 ",Unsatisfactory,3,5,59,No,7,2,No
EMP35486,Hauwa Olawale,Female,35,Married,0,Lagos,B.Sc/B.A,Technology,Software Engineer,Mid,Contract,On-site,2015-03-07,9.8," 269,591 ",Below Expectations,3,4,25,Yes,2,2,No
EMP60329,Emeka Garba,Male,37,Single,3,Abuja,M.Sc/MBA,Technology,Systems Administrator,Mid,Full-Time,Hybrid,2012-07-27,12.4," 606,261 ",Meets Expectations,5,2,12,No,4,0,No
EMP74800,Chidi Musa,Male,34,Married,2,Ogun,B.Sc/B.A,Legal & Compliance,Contract Specialist,Mid,Part-Time,On-site,2010-02-05,14.9," 595,107 ",Meets Expectations,4,2,44,No,0,0,No
EMP62384,Ibrahim Adeleke,Female,29,,0,Lagos,M.Sc/MBA,Marketing,Marketing Executive,Executive,Intern,On-site,2018-07-25,6.4," 6,251,275 ",Meets Expectations,,4,,No,1,1,No
EMP41980,Uche Musa,Male,24,Divorced,0,Lagos,M.Sc/MBA,Customer Service,Customer Success Manager,Manager,Full-Time,On-site,2013-11-13,11.1," 382,973 ",Exceptional,2,4,31,No,1,0,Yes
EMP29343,Obinna Yakubu,Female,41,Single,2,Lagos,B.Sc/B.A,Technology,Data Analyst,Mid,Full-Time,On-site,2013-01-13,12," 355,183 ",Meets Expectations,2,4,49,Yes,2,1,No
EMP95991,Funmi Sule,Male,41,Married,3,Oyo,M.Sc/MBA,Operations,Supply Chain Analyst,Mid,Full-Time,On-site,2010-03-25,14.8," 674,347 ",Meets Expectations,4,2,36,Yes,2,1,No
EMP10727,Chidi Okonkwo,Male,36,Married,0,Lagos,B.Sc/B.A,Marketing,Marketing Executive,Executive,Part-Time,Remote,2015-06-20,9.5," 319,443 ",Meets Expectations,3,3,35,No,0,2,No
EMP23971,Amara Salami,Male,31,Married,3,Lagos,PGD,Human Resources,Learning & Development Officer,Mid,Full-Time,Hybrid,2018-12-04,6.1," 2,480,164 ",Exceptional,4,3,14,Yes,4,0,Yes
EMP65725,Ibrahim Olawale,Female,40,Married,3,Lagos,HND,Sales,Regional Sales Manager,Manager,Full-Time,On-site,2010-12-01,14.1," 527,781 ",Exceeds Expectations,5,4,21,Yes,2,1,No
EMP38684,Bola Okonkwo,Male,33,Single,4,Lagos,PGD,Operations,Supply Chain Analyst,Mid,Full-Time,Hybrid,2012-08-28,12.3," 682,196 ",Below Expectations,5,3,14,No,3,2,No
EMP33054,Amara Obi,Male,35,Single,2,Abuja,HND,Engineering,Electrical Engineer,Mid,Full-Time,Remote,2022-10-17,2.2," 643,436 ",Exceeds Expectations,4,3,45,Yes,6,4,No
EMP77890,Chukwu Oduya,Female,22,Single,4,Ogun,B.Sc/B.A,Operations,Procurement Officer,Mid,Full-Time,On-site,2010-03-11,14.8," 640,250 ",Below Expectations,5,2,21,No,2,0,No
EMP70890,Kemi Nwachukwu,Female,28,Married,4,Lagos,B.Sc/B.A,Engineering,Quality Assurance Engineer,Mid,Contract,Hybrid,2017-03-11,7.8," 374,698 ",Meets Expectations,3,5,23,No,6,5,No
EMP16583,Musa Okonkwo,Female,32,Married,1,Ogun,B.Sc/B.A,Operations,Procurement Officer,Mid,Full-Time,On-site,2011-11-25,13.1," 380,715 ",Meets Expectations,4,5,35,No,13,0,No
EMP83061,Funmi Hassan,Female,29,Single,2,Lagos,HND,Technology,DevOps Engineer,Mid,Contract,On-site,2015-04-17,9.7," 577,809 ",Below Expectations,5,5,26,Yes,6,1,Yes
EMP42663,Tope Abiodun,Male,26,Married,3,Rivers,B.Sc/B.A,Customer Service,Customer Success Manager,Manager,Full-Time,On-site,2022-08-23,2.4," 647,677 ",Meets Expectations,4,5,15,No,1,0,No
EMP25907,Dayo Bello,Male,29,Married,1,Kaduna,M.Sc/MBA,Sales,Sales Coordinator,Junior,Full-Time,On-site,2016-01-28,8.9," 459,342 ",Unsatisfactory,3,2,0,Yes,4,3,Yes
EMP69830,Adaeze Sule,Female,32,Single,2,Enugu,B.Sc/B.A,Sales,Regional Sales Manager,Manager,Full-Time,On-site,2016-11-14,8.1," 423,214 ",Exceeds Expectations,3,3,49,No,6,3,No
EMP27478,Adaeze Salami,Female,28,Married,1,Oyo,B.Sc/B.A,Customer Service,Call Centre Agent,Junior,Full-Time,On-site,2013-01-24,11.9," 2,389,096 ",Exceeds Expectations,1,4,24,No,3,3,Yes
EMP70902,Bola Bello,Male,39,Married,3,Lagos,M.Sc/MBA,Customer Service,Call Centre Agent,Junior,Full-Time,On-site,2017-02-07,7.9," 4,651,435 ",Meets Expectations,2,5,31,No,0,2,No
EMP97501,Seun Lawal,Female,43,Single,4,Lagos,B.Sc/B.A,Engineering,Civil Engineer,Mid,Full-Time,On-site,2013-09-30,11.3," 534,613 ",Exceeds Expectations,2,3,32,Yes,0,5,No
EMP79617,Hauwa Musa,Female,36,Married,0,Kano,Ph.D,Legal & Compliance,Company Secretary,Mid,Full-Time,On-site,2015-12-28,9," 2,385,858 ",Meets Expectations,4,5,26,Yes,3,2,No
EMP83260,Uche Oduya,Female,35,Married,4,Abuja,HND,Customer Service,Customer Success Manager,Manager,Full-Time,Hybrid,2020-02-28,4.8," 473,734 ",Exceeds Expectations,1,5,35,Yes,0,1,Yes
EMP88048,Uche Salami,Male,27,Married,0,Abuja,B.Sc/B.A,Engineering,Electrical Engineer,Mid,Full-Time,On-site,2010-07-21,14.4," 386,888 ",Exceptional,5,2,35,Yes,1,0,Yes
EMP51589,Chukwu Babatunde,Male,31,Married,0,Ogun,HND,Sales,Regional Sales Manager,Manager,Part-Time,On-site,2016-10-02,8.2," 509,943 ",Exceeds Expectations,4,4,7,No,2,0,No
EMP68009,Nnamdi Garba,Male,35,Married,2,Lagos,HND,Sales,Business Development Officer,Mid,Full-Time,Remote,2021-08-15,3.4," 319,845 ",Exceeds Expectations,4,3,18,No,6,2,No
EMP90302,Yemi Oduya,Male,29,Married,3,Ogun,B.Sc/B.A,Technology,Data Analyst,Mid,Full-Time,On-site,2019-12-06,5.1," 483,401 ",Exceeds Expectations,4,5,34,No,1,6,No
EMP76163,Kemi Oduya,Male,24,Married,4,Lagos,B.Sc/B.A,Sales,Sales Executive,Executive,Contract,Hybrid,2021-05-18,3.6," 583,206 ",Meets Expectations,3,4,37,No,0,2,No
EMP65934,Chukwu Obi,Female,37,Single,4,Abuja,M.Sc/MBA,Technology,Software Engineer,Mid,Contract,Hybrid,2021-01-08,4," 529,401 ",Below Expectations,4,4,7,No,4,4,No
EMP81811,Aisha Hassan,Female,38,Married,4,Lagos,HND,Legal & Compliance,Contract Specialist,Mid,Full-Time,Remote,2015-11-18,9.1," 577,603 ",Meets Expectations,5,5,33,Yes,0,3,No
EMP68447,Bola Musa,Male,26,Single,3,Anambra,B.Sc/B.A,Technology,Software Engineer,Mid,Intern,On-site,2023-08-17,1.4," 196,679 ",Below Expectations,4,4,0,No,1,0,No
EMP30862,Zainab Adeyemi,Female,31,Divorced,2,Kano,HND,Sales,Regional Sales Manager,Manager,Full-Time,On-site,2017-07-28,7.4," 557,444 ",Below Expectations,4,2,29,No,0,2,No
EMP72217,Aisha Chukwuemeka,Male,38,Married,0,Abuja,M.Sc/MBA,Technology,Data Analyst,Mid,Intern,On-site,2010-02-21,14.9," 4,550,475 ",Below Expectations,1,4,20,Yes,1,5,No
EMP68992,Tunde Musa,Male,30,Married,0,Oyo,PGD,Legal & Compliance,Contract Specialist,Mid,Full-Time,On-site,2015-02-21,9.9," 309,288 ",Meets Expectations,3,3,31,No,0,0,No
